,alureon,banjori,bedep,ccleaner,chinad,corebot,cryptolocker,dircrypt,dyre,fobber_v1,fobber_v2,gozi_gpl,gozi_luther,gozi_nasa,gozi_rfc4343,kraken_v1,kraken_v2,locky,matsnu,murofet_v1,murofet_v2,murofet_v3,necurs,nymaim,padcrypt,pizd,proslikefan,pushdo,pykspa,pykspa_noise,qadars,qakbot,ramdo,ramnit,ranbyus_v1,ranbyus_v2,rovnix,shiotob,simda,sisron,suppobox_1,suppobox_2,suppobox_3,symmi,tempedreve,tinba,vawtrak_v1,vawtrak_v2,vawtrak_v3,zeus-newgoz,legit
padcrypt,0,0,0,0,0,0,3,3,0,1,0,0,0,4,6,0,0,0,0,0,0,0,2,0,924,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pizd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0
proslikefan,65,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,46,40,0,0,5,0,14,0,0,0,567,0,46,11,0,6,0,2,0,0,0,0,0,0,0,6,0,0,49,61,0,4,2,0,13
pushdo,5,0,5,0,0,0,2,153,0,0,7,0,3,20,0,0,1,95,0,0,0,0,16,6,0,0,0,306,0,0,0,2,0,96,0,0,0,0,0,0,0,0,0,0,0,139,0,6,28,0,60
pykspa,49,0,0,0,0,0,25,10,0,0,17,0,0,1,0,0,49,0,0,0,0,0,5,0,0,2,273,0,86,13,0,43,5,19,18,0,0,0,0,0,0,13,0,0,160,139,0,1,12,0,10
pykspa_noise,44,0,0,0,0,0,23,8,0,0,14,0,0,0,0,0,55,0,0,0,0,0,11,0,0,7,261,0,75,22,0,37,5,38,14,0,0,0,0,0,0,8,1,0,183,115,0,4,11,0,14
qadars,0,0,7,16,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,742,6,0,4,1,0,0,120,0,0,0,0,0,0,0,27,0,0,0,0,1
qakbot,9,0,9,0,0,0,67,47,0,67,10,0,0,0,0,0,29,6,0,0,29,0,20,1,1,0,23,0,24,0,0,434,2,31,9,2,1,0,0,0,0,0,0,0,46,81,0,0,0,0,2
ramdo,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramnit,189,0,43,0,0,0,0,242,0,0,57,0,2,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26,0,299,0,0,0,0,0,0,0,0,0,0,0,51,0,7,5,0,18
ranbyus_v1,0,0,10,0,0,0,102,21,0,58,0,0,0,1,0,0,0,7,0,0,0,0,243,2,1,2,0,0,0,0,0,9,1,60,160,2,1,0,0,0,0,0,0,0,0,270,0,0,0,0,0
ranbyus_v2,0,0,7,0,0,0,22,74,0,119,0,0,0,0,2,0,0,4,0,0,0,0,68,0,2,0,0,0,0,0,0,160,1,36,0,452,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rovnix,0,0,0,0,0,1,0,0,0,0,0,11,0,40,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shiotob,25,0,59,2,120,0,10,4,0,18,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,164,9,0,19,8,0,0,471,0,0,0,1,0,0,24,8,0,0,1,0,2
simda,117,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,21,0,0,0,0,88,1,0,0,623,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,24,0,4,0,0,38
sisron,1,0,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,69,0,34,274,0,5,0,0,0,31,0,285,0,0,0,0,65,63,0,0,0,0,0
suppobox_1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,0,0,0,0,0,0,0,0
suppobox_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,20,0,0,4,0,0,0,0,0,0,0,0,0,0,1,711,1,0,11,0,0,0,0,0,11
suppobox_3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,867,0,0,0,0,0,0,0,0
symmi,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0
tempedreve,141,0,0,0,0,0,1,4,0,0,77,0,0,0,0,0,84,9,0,0,0,0,19,0,0,0,24,0,98,5,0,14,0,14,0,0,0,0,1,0,0,2,0,0,355,97,0,1,2,0,2
tinba,0,0,5,0,0,0,39,73,0,0,0,0,0,2,0,0,3,47,0,0,15,0,36,0,4,2,1,0,1,0,0,14,0,180,42,0,0,0,0,0,0,0,0,1,3,480,0,0,0,0,2
vawtrak_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,67,0,0,0,0,6,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,78,773,0,0,0,0
vawtrak_v2,33,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,0,325,440,0,103
vawtrak_v3,11,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,97,698,0,125
zeus-newgoz,0,0,0,0,1,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,908,0
legit,15,0,0,0,0,0,1,0,0,0,2,0,2,27,11,1,5,1,9,0,0,0,1,13,0,12,130,0,2,4,1,0,0,2,0,0,4,9,0,0,0,33,0,0,1,4,0,7,40,0,613
