,alureon,banjori,bedep,ccleaner,chinad,corebot,cryptolocker,dircrypt,dyre,fobber_v1,fobber_v2,gozi_gpl,gozi_luther,gozi_nasa,gozi_rfc4343,kraken_v1,kraken_v2,locky,matsnu,murofet_v1,murofet_v2,murofet_v3,necurs,nymaim,padcrypt,pizd,proslikefan,pushdo,pykspa,pykspa_noise,qadars,qakbot,ramdo,ramnit,ranbyus_v1,ranbyus_v2,rovnix,shiotob,simda,sisron,suppobox_1,suppobox_2,suppobox_3,symmi,tempedreve,tinba,vawtrak_v1,vawtrak_v2,vawtrak_v3,zeus-newgoz,legit
rovnix,0,0,0,0,2,0,0,0,0,0,0,60,3,15,38,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,6,0,0,0,0,0,0,0,0
shiotob,18,0,30,0,43,0,1,7,0,5,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,7,5,54,1,0,8,4,3,0,724,0,0,0,0,0,1,17,3,0,1,0,0,2
simda,21,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,20,7,0,0,18,15,5,5,0,0,0,1,1,0,0,0,801,0,0,0,0,0,1,0,0,2,8,0,21
sisron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,942,0,0,0,0,0,0,0,0,0,0,0
suppobox_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,8,3,0,0,0,0,0,0,0,0
suppobox_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,859,1,0,3,0,0,0,0,0,12
suppobox_3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,947,0,0,0,0,0,0,0,0
symmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,948,0,0,0,0,0,0,0
tempedreve,159,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,3,0,0,0,0,3,1,0,1,60,5,99,75,0,0,0,7,1,0,0,0,12,0,0,3,0,0,470,3,0,3,1,0,2
tinba,32,0,0,0,0,0,34,79,0,0,16,0,0,0,2,0,3,83,0,0,15,0,33,2,1,2,6,23,9,10,0,3,0,171,226,0,0,0,0,0,1,0,0,1,66,128,0,3,1,0,0
vawtrak_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0
vawtrak_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,163,0,17
vawtrak_v3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,907,0,8
zeus-newgoz,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,944,0
legit,4,0,1,0,0,0,0,0,0,0,2,0,2,6,13,1,3,0,19,0,0,0,0,32,0,6,30,1,3,9,7,1,1,5,0,0,0,7,35,0,3,36,0,0,1,0,0,10,90,0,622
